"","product","value","quantity","exporter_iso3","importer_iso3","exporter_name","importer_name"
"1",270900,1.582,0.146,"ALB","CHN","Albania","China"
"2",270900,30.745,49.26,"ALB","GRC","Albania","Greece"
"3",270900,10112.894,21533.3,"ALB","ITA","Albania","Italy"
"4",270900,98322.135,224932,"ALB","ESP","Albania","Spain"
"5",270900,96921.278,151384,"DZA","AUS","Algeria","Australia"
"6",270900,113648.754,180448,"DZA","AUT","Algeria","Austria"
"7",270900,47949.106,66515.2,"DZA","BEL","Algeria","Belgium"
"8",270900,760715.198,1049808,"DZA","BRA","Algeria","Brazil"
"9",270900,2696937.925,4124765.945,"DZA","FRA","Algeria","France"
"10",270900,877281.863,1387647,"DZA","DEU","Algeria","Germany"
"11",270900,49682.417,80361.2,"DZA","GRC","Algeria","Greece"
"12",270900,383269.196,612887,"DZA","IDN","Algeria","Indonesia"
"13",270900,627488.438,1018480,"DZA","ITA","Algeria","Italy"
"14",270900,1131637.205,1634336,"DZA","KOR","Algeria","Rep. of Korea"
"15",270900,620703.853,963858,"DZA","LTU","Algeria","Lithuania"
"16",270900,844531.442,1346470,"DZA","NLD","Algeria","Netherlands"
"17",270900,64754.728,108086,"DZA","POL","Algeria","Poland"
"18",270900,1121057.62,1787360,"DZA","PRT","Algeria","Portugal"
"19",270900,832907.171,1199000,"DZA","IND","Algeria","India"
"20",270900,93734.686,133913,"DZA","ZAF","Algeria","South Africa"
"21",270900,1706335.822,2661550.8,"DZA","ESP","Algeria","Spain"
"22",270900,52703.588,95451,"DZA","CHE","Algeria","Switzerland"
"23",270900,753815.87,1135550,"DZA","GBR","Algeria","United Kingdom"
"24",270900,334329.462,628392.963,"DZA","USA","Algeria","USA"
"25",270900,0.275,0.008,"AGO","BEL","Angola","Belgium"
"26",270900,907990.649,1657052.15,"AGO","BRA","Angola","Brazil"
"27",270900,726888.33,8985.21,"AGO","CAN","Angola","Canada"
"28",270900,15334735.156,28721490,"AGO","CHN","Angola","China"
"29",270900,78379.253,982.066,"AGO","HRV","Angola","Croatia"
"30",270900,1652580.432,2515836.421,"AGO","FRA","Angola","France"
"31",270900,111050.492,195933.3,"AGO","DEU","Angola","Germany"
"32",270900,92885.257,1158.7,"AGO","GIB","Angola","Gibraltar"
"33",270900,1694181.307,2735464.998,"AGO","IDN","Angola","Indonesia"
"34",270900,78189.282,950.514,"AGO","ISR","Angola","Israel"
"35",270900,497261.375,915505,"AGO","ITA","Angola","Italy"
"36",270900,382934.234,514375.025,"AGO","MYS","Angola","Malaysia"
"37",270900,587582.402,1093030.002,"AGO","NLD","Angola","Netherlands"
"38",270900,63973.515,126259.994,"AGO","PRT","Angola","Portugal"
"39",270900,3513662.705,4784410.894,"AGO","IND","Angola","India"
"40",270900,596452.733,1125360,"AGO","SGP","Angola","Singapore"
"41",270900,229125.338,2976.45,"AGO","VNM","Angola","Viet Nam"
"42",270900,791114.376,1231437.064,"AGO","ZAF","Angola","South Africa"
"43",270900,2217656.153,3556594.648,"AGO","ESP","Angola","Spain"
"44",270900,232533.907,296366.613,"AGO","THA","Angola","Thailand"
"45",270900,467044.552,712197.555,"AGO","GBR","Angola","United Kingdom"
"46",270900,1601057.889,2800223.272,"AGO","USA","Angola","USA"
"47",270900,0.154,0.005,"ATG","MSR","Antigua and Barbuda","Montserrat"
"48",270900,35524.953,60432.7,"AZE","AUS","Azerbaijan","Australia"
"49",270900,47903.691,113094.566,"AZE","AUT","Azerbaijan","Austria"
"50",270900,0.022,0.005,"AZE","BEL","Azerbaijan","Belgium"
"51",270900,79913.226,108898.761,"AZE","BGR","Azerbaijan","Bulgaria"
"52",270900,981389.031,1498858.29,"AZE","HRV","Azerbaijan","Croatia"
"53",270900,1354874.055,1897060.262,"AZE","CZE","Azerbaijan","Czechia"
"54",270900,88203.847,173672.476,"AZE","FRA","Azerbaijan","France"
"55",270900,841994.231,1211523.846,"AZE","DEU","Azerbaijan","Germany"
"56",270900,353153.096,434283.945,"AZE","GRC","Azerbaijan","Greece"
"57",270900,183971.815,311542.959,"AZE","IDN","Azerbaijan","Indonesia"
"58",270900,118773.065,227685.443,"AZE","IRL","Azerbaijan","Ireland"
"59",270900,713268.028,1173000,"AZE","ISR","Azerbaijan","Israel"
"60",270900,5069766.291,10235623.151,"AZE","ITA","Azerbaijan","Italy"
"61",270900,106838.994,168986,"AZE","NLD","Azerbaijan","Netherlands"
"62",270900,57363.558,90150.5,"AZE","POL","Azerbaijan","Poland"
"63",270900,707222.018,1042103.246,"AZE","PRT","Azerbaijan","Portugal"
"64",270900,647126.969,750197,"AZE","ROU","Azerbaijan","Romania"
"65",270900,151905.175,308421.332,"AZE","SRB","Azerbaijan","Serbia"
"66",270900,730749.583,1165170.34,"AZE","IND","Azerbaijan","India"
"67",270900,106644.992,166240,"AZE","SVK","Azerbaijan","Slovakia"
"68",270900,77885.766,138495,"AZE","VNM","Azerbaijan","Viet Nam"
"69",270900,118261.925,240169.06,"AZE","ESP","Azerbaijan","Spain"
"70",270900,254168.919,377293.003,"AZE","THA","Azerbaijan","Thailand"
"71",270900,279670.095,570500.315,"AZE","TUN","Azerbaijan","Tunisia"
"72",270900,232411.457,430522,"AZE","TUR","Azerbaijan","TÃ¼rkiye"
"73",270900,239637.815,659516,"AZE","GBR","Azerbaijan","United Kingdom"
"74",270900,95682.195,145973.276,"AZE","URY","Azerbaijan","Uruguay"
"75",270900,492.605,893.195,"AZE","UZB","Azerbaijan","Uzbekistan"
"76",270900,47551.452,92149.2,"ARG","AUS","Argentina","Australia"
"77",270900,83482.546,132904.143,"ARG","BOL","Argentina","Bolivia (Plurinational State of)"
"78",270900,520045.942,838362.108,"ARG","BRA","Argentina","Brazil"
"79",270900,2135802.606,3660608.497,"ARG","CHL","Argentina","Chile"
"80",270900,17790.061,30000,"ARG","CHN","Argentina","China"
"81",270900,0.233,0.041,"ARG","KOR","Argentina","Rep. of Korea"
"82",270900,96074.362,149373,"ARG","MYS","Argentina","Malaysia"
"83",270900,109539.547,222771.198,"ARG","NLD","Argentina","Netherlands"
"84",270900,55083.888,87125.4,"ARG","PAN","Argentina","Panama"
"85",270900,270669.021,427933.491,"ARG","PER","Argentina","Peru"
"86",270900,1842225.388,3423119.955,"ARG","USA","Argentina","USA"
"87",270900,204631.644,356284.889,"ARG","URY","Argentina","Uruguay"
"88",270900,556654.714,841358.668,"AUS","BRN","Australia","Brunei Darussalam"
"89",270900,0.052,0.083,"AUS","CAN","Australia","Canada"
"90",270900,356580.997,591115.121,"AUS","CHN","Australia","China"
"91",270900,19.302,0.007,"AUS","DNK","Australia","Denmark"
"92",270900,0.298,0.871,"AUS","FJI","Australia","Fiji"
"93",270900,23730.858,39000,"AUS","FRA","Australia","France"
"94",270900,744433.051,1129667.239,"AUS","IDN","Australia","Indonesia"
"95",270900,257246.558,371569.927,"AUS","JPN","Australia","Japan"
"96",270900,2125857.737,3094317.56,"AUS","KOR","Australia","Rep. of Korea"
"97",270900,106454.927,524756.643,"AUS","MYS","Australia","Malaysia"
"98",270900,32193.989,49409.3,"AUS","NLD","Australia","Netherlands"
"99",270900,8.876,3.075,"AUS","NCL","Australia","New Caledonia"
"100",270900,9.298,6.19,"AUS","NZL","Australia","New Zealand"
"101",270900,19.097,1.41,"AUS","PNG","Australia","Papua New Guinea"
"102",270900,0.213,0.022,"AUS","IND","Australia","India"
"103",270900,875579.482,2231691.531,"AUS","SGP","Australia","Singapore"
"104",270900,1067866.747,1456085.38,"AUS","THA","Australia","Thailand"
"105",270900,290759,578114,"AUS","ARE","Australia","United Arab Emirates"
"106",270900,3.794,0.14,"AUT","HUN","Austria","Hungary"
"107",270900,0.046,0.005,"AUT","ISL","Austria","Iceland"
"108",270900,3199.774,2548.7,"AUT","ITA","Austria","Italy"
"109",270900,0.001,0.001,"AUT","NLD","Austria","Netherlands"
"110",270900,0.451,0.316,"AUT","SVN","Austria","Slovenia"
"111",270900,0.444,0.013,"BHR","BEL","Bahrain","Belgium"
"112",270900,0.386,0.016,"BHR","CHN","Bahrain","China"
"113",270900,0.061,0.002,"BHR","FRA","Bahrain","France"
"114",270900,13633.48,24238,"BRB","JAM","Barbados","Jamaica"
"115",270900,0.189,0.298,"BRB","SWE","Barbados","Sweden"
"116",270900,6.423,0.4,"BEL","CZE","Belgium","Czechia"
"117",270900,322.067,179.978,"BEL","FRA","Belgium","France"
"118",270900,0.972,0.019,"BEL","CIV","Belgium","CÃ´te d'Ivoire"
"119",270900,0.002,0.001,"BEL","JPN","Belgium","Japan"
"120",270900,0.265,0.057,"BEL","KOR","Belgium","Rep. of Korea"
"121",270900,0.705,0.148,"BEL","LUX","Belgium","Luxembourg"
"122",270900,0.002,0.002,"BEL","MEX","Belgium","Mexico"
"123",270900,800568.491,852092.642,"BEL","NLD","Belgium","Netherlands"
"124",270900,0.255,0.008,"BEL","PHL","Belgium","Philippines"
"125",270900,4579.004,12100.2,"BEL","QAT","Belgium","Qatar"
"126",270900,0.758,0.01,"BEL","ROU","Belgium","Romania"
"127",270900,0.024,0.015,"BEL","SGP","Belgium","Singapore"
"128",270900,10.733,5.698,"BEL","ESP","Belgium","Spain"
"129",270900,0.767,NA,"BEL","CHE","Belgium","Switzerland"
"130",270900,0.002,NA,"BEL","TUR","Belgium","TÃ¼rkiye"
"131",270900,0.092,0.158,"BEL","GBR","Belgium","United Kingdom"
"132",270900,0.243,0.727,"BEL","USA","Belgium","USA"
"133",270900,1564.924,3036.653,"BOL","BRA","Bolivia (Plurinational State of)","Brazil"
"134",270900,4664.39,7881.027,"BIH","SRB","Bosnia Herzegovina","Serbia"
"135",270900,66466.808,68622.861,"BRA","AUS","Brazil","Australia"
"136",270900,18511.266,29621,"BRA","AUT","Brazil","Austria"
"137",270900,0.003,0.004,"BRA","BEL","Brazil","Belgium"
"138",270900,2262297.207,3918752.238,"BRA","CHL","Brazil","Chile"
"139",270900,20258438.708,39432535.812,"BRA","CHN","Brazil","China"
"140",270900,405.6,125.113,"BRA","COL","Brazil","Colombia"
"141",270900,1.11,0.174,"BRA","DOM","Brazil","Dominican Rep."
"142",270900,588815.009,1046805.781,"BRA","FRA","Brazil","France"
"143",270900,308609.518,518371,"BRA","DEU","Brazil","Germany"
"144",270900,78729.593,128185,"BRA","IDN","Brazil","Indonesia"
"145",270900,215890.164,416536,"BRA","ISR","Brazil","Israel"
"146",270900,298450.599,626242.918,"BRA","ITA","Brazil","Italy"
"147",270900,134235.787,237662,"BRA","JAM","Brazil","Jamaica"
"148",270900,1637609.796,2786922.909,"BRA","KOR","Brazil","Rep. of Korea"
"149",270900,1209586.713,2226932.172,"BRA","MYS","Brazil","Malaysia"
"150",270900,3485736.279,6431348.624,"BRA","NLD","Brazil","Netherlands"
"151",270900,0.248,0.475,"BRA","NOR","Brazil","Norway"
"152",270900,0.237,0.008,"BRA","PRY","Brazil","Paraguay"
"153",270900,453209.075,792067.972,"BRA","PER","Brazil","Peru"
"154",270900,2603353.107,4466050.932,"BRA","PRT","Brazil","Portugal"
"155",270900,47982.952,60500.9,"BRA","QAT","Brazil","Qatar"
"156",270900,55566,144001,"BRA","LCA","Brazil","Saint Lucia"
"157",270900,1124190.989,2439501.28,"BRA","IND","Brazil","India"
"158",270900,1720006.064,3102994.113,"BRA","SGP","Brazil","Singapore"
"159",270900,0.044,0.034,"BRA","ZAF","Brazil","South Africa"
"160",270900,4296964.26,9295703.7,"BRA","ESP","Brazil","Spain"
"161",270900,233788.042,711787.395,"BRA","THA","Brazil","Thailand"
"162",270900,81463.523,217553.1,"BRA","ARE","Brazil","United Arab Emirates"
"163",270900,50461.356,39177.583,"BRA","GBR","Brazil","United Kingdom"
"164",270900,6229452.772,12233598.983,"BRA","USA","Brazil","USA"
"165",270900,15096.95,24034.332,"VGB","BOL","Br. Virgin Isds","Bolivia (Plurinational State of)"
"166",270900,516946.562,941587.019,"BRN","AUS","Brunei Darussalam","Australia"
"167",270900,312226.455,460517.849,"BRN","IDN","Brunei Darussalam","Indonesia"
"168",270900,103074.073,190093.154,"BRN","JPN","Brunei Darussalam","Japan"
"169",270900,70036.225,99930.272,"BRN","MYS","Brunei Darussalam","Malaysia"
"170",270900,22556.226,41501.566,"BRN","PHL","Brunei Darussalam","Philippines"
"171",270900,231417.658,347592.475,"BRN","IND","Brunei Darussalam","India"
"172",270900,243798.781,429987.572,"BRN","SGP","Brunei Darussalam","Singapore"
"173",270900,98486.815,162817,"BRN","VNM","Brunei Darussalam","Viet Nam"
"174",270900,492216.14,738495.894,"BRN","THA","Brunei Darussalam","Thailand"
"175",270900,0.001,0.002,"MMR","THA","Myanmar","Thailand"
"176",270900,0.001,NA,"CMR","BEL","Cameroon","Belgium"
"177",270900,767672.576,1296420.5,"CMR","CHN","Cameroon","China"
"178",270900,97748.245,182248.009,"CMR","FRA","Cameroon","France"
"179",270900,223891.041,402035.3,"CMR","DEU","Cameroon","Germany"
"180",270900,322472.671,570781,"CMR","ITA","Cameroon","Italy"
"181",270900,549298.642,910317.5,"CMR","MYS","Cameroon","Malaysia"
"182",270900,510251.975,828398,"CMR","NLD","Cameroon","Netherlands"
"183",270900,90108.953,139500,"CMR","GBR","Cameroon","United Kingdom"
"184",270900,136876.084,264124.44,"CMR","USA","Cameroon","USA"
"185",270900,0.072,0.002,"CAN","AGO","Canada","Angola"
"186",270900,0.106,0.007,"CAN","BEL","Canada","Belgium"
"187",270900,37212.768,80606.3,"CAN","BRN","Canada","Brunei Darussalam"
"188",270900,1727064.05,4793483.184,"CAN","CHN","Canada","China"
"189",270900,0.003,0.005,"CAN","FIN","Canada","Finland"
"190",270900,208893.43,356406.155,"CAN","FRA","Canada","France"
"191",270900,475893.024,862001.051,"CAN","DEU","Canada","Germany"
"192",270900,305836.94,551085.295,"CAN","HKG","Canada","China, Hong Kong SAR"
"193",270900,0.011,0.01,"CAN","HUN","Canada","Hungary"
"194",270900,0.593,0.015,"CAN","IDN","Canada","Indonesia"
"195",270900,17897.563,38984.3,"CAN","JPN","Canada","Japan"
"196",270900,94445.783,175660.31,"CAN","KOR","Canada","Rep. of Korea"
"197",270900,0.962,NA,"CAN","NAM","Canada","Namibia"
"198",270900,924274.605,1492089.002,"CAN","NLD","Canada","Netherlands"
"199",270900,0.585,0.051,"CAN","PER","Canada","Peru"
"200",270900,49017.321,96627.818,"CAN","ROU","Canada","Romania"
"201",270900,705096,867578.94,"CAN","IND","Canada","India"
"202",270900,406934.363,733251.985,"CAN","SGP","Canada","Singapore"
"203",270900,2.261,0.22,"CAN","SVK","Canada","Slovakia"
"204",270900,700528.132,1125928.373,"CAN","ESP","Canada","Spain"
"205",270900,575402.342,949766.812,"CAN","GBR","Canada","United Kingdom"
"206",270900,102279802.104,205343265.029,"CAN","USA","Canada","USA"
"207",270900,3.432,0.12,"LKA","MDV","Sri Lanka","Maldives"
"208",270900,744700.015,1214666.4,"TCD","CHN","Chad","China"
"209",270900,638192.848,1128103.905,"TCD","FRA","Chad","France"
"210",270900,983332.284,1750370,"TCD","DEU","Chad","Germany"
"211",270900,144162.725,268389,"TCD","MYS","Chad","Malaysia"
"212",270900,101411.121,201260,"TCD","S19","Chad","Other Asia, nes"
"213",270900,488479.632,792486,"TCD","NLD","Chad","Netherlands"
"214",270900,78216.077,148875.993,"TCD","USA","Chad","USA"
"215",270900,0.092,NA,"CHL","BEL","Chile","Belgium"
"216",270900,10113.086,22043.56,"CHL","NLD","Chile","Netherlands"
"217",270900,0.032,0.007,"CHN","BEL","China","Belgium"
"218",270900,0.327,0.521,"CHN","CAN","China","Canada"
"219",270900,0.508,0.535,"CHN","LKA","China","Sri Lanka"
"220",270900,0.664,0.322,"CHN","COL","China","Colombia"
"221",270900,8.065,0.576,"CHN","CRI","China","Costa Rica"
"222",270900,0.178,0.003,"CHN","DNK","China","Denmark"
"223",270900,60.204,47.425,"CHN","FJI","China","Fiji"
"224",270900,1.781,2.623,"CHN","FRA","China","France"
"225",270900,4.911,0.756,"CHN","GTM","China","Guatemala"
"226",270900,137453.452,264059,"CHN","HKG","China","China, Hong Kong SAR"
"227",270900,43944.757,81277.9,"CHN","IDN","China","Indonesia"
"228",270900,289951.377,494485,"CHN","JPN","China","Japan"
"229",270900,0.582,0.058,"CHN","KEN","China","Kenya"
"230",270900,9878.91,31054.262,"CHN","KOR","China","Rep. of Korea"
"231",270900,2.551,1.902,"CHN","MWI","China","Malawi"
"232",270900,16411.922,97341.182,"CHN","MYS","China","Malaysia"
"233",270900,0.027,0.042,"CHN","NLD","China","Netherlands"
"234",270900,58.82,5,"CHN","NZL","China","New Zealand"
"235",270900,51857.632,116045.174,"CHN","SGP","China","Singapore"
"236",270900,1.637,4.453,"CHN","ZWE","China","Zimbabwe"
"237",270900,0.322,1.05,"CHN","TZA","China","United Rep. of Tanzania"
"238",270900,0.001,NA,"CHN","WSM","China","Samoa"
"239",270900,1.805,3.304,"CHN","ZMB","China","Zambia"
"240",270900,107246.788,220574,"COL","BHS","Colombia","Bahamas"
"241",270900,15480.688,28385.5,"COL","BRN","Colombia","Brunei Darussalam"
"242",270900,36443.349,71830.559,"COL","CAN","Colombia","Canada"
"243",270900,892689.775,2244951.935,"COL","CHN","Colombia","China"
"244",270900,23299.827,53558.8,"COL","ITA","Colombia","Italy"
"245",270900,257227.817,507076.264,"COL","CIV","Colombia","CÃ´te d'Ivoire"
"246",270900,158695.17,322056,"COL","JAM","Colombia","Jamaica"
"247",270900,266108.761,575017.134,"COL","NLD","Colombia","Netherlands"
"248",270900,3879640.213,8107310,"COL","PAN","Colombia","Panama"
"249",270900,87165.524,167390.552,"COL","PER","Colombia","Peru"
"250",270900,65460.896,119869,"COL","PHL","Colombia","Philippines"
"251",270900,2747.72,7260.96,"COL","QAT","Colombia","Qatar"
"252",270900,1703972.622,3624946.822,"COL","IND","Colombia","India"
"253",270900,3.355,NA,"COL","ESP","Colombia","Spain"
"254",270900,4937313.02,9959963.586,"COL","USA","Colombia","USA"
"255",270900,97712.151,129462,"COG","BRA","Congo","Brazil"
"256",270900,3923926.991,6551079,"COG","CHN","Congo","China"
"257",270900,15824.772,26454.61,"COG","FRA","Congo","France"
"258",270900,139614.697,265370,"COG","ITA","Congo","Italy"
"259",270900,178620.762,238585.1,"COG","MYS","Congo","Malaysia"
"260",270900,90246.283,152862,"COG","NLD","Congo","Netherlands"
"261",270900,146989.666,268000,"COG","ROU","Congo","Romania"
"262",270900,88551.331,122893,"COG","IND","Congo","India"
"263",270900,221782.761,357499,"COG","SGP","Congo","Singapore"
"264",270900,382536.362,532694.3,"COG","THA","Congo","Thailand"
"265",270900,141579.402,239622,"COG","GBR","Congo","United Kingdom"
"266",270900,69176.124,124536,"COD","BRA","Dem. Rep. of the Congo","Brazil"
"267",270900,154086.45,244260,"COD","CHN","Dem. Rep. of the Congo","China"
"268",270900,62030.86,89916.4,"COD","FRA","Dem. Rep. of the Congo","France"
"269",270900,313272.065,510710,"COD","IND","Dem. Rep. of the Congo","India"
"270",270900,0.007,NA,"HRV","CAN","Croatia","Canada"
"271",270900,194302.345,524870.193,"HRV","HUN","Croatia","Hungary"
"272",270900,3874.662,4982.33,"HRV","ITA","Croatia","Italy"
"273",270900,323216.183,530497,"HRV","SVK","Croatia","Slovakia"
"274",270900,0.168,0.119,"HRV","SVN","Croatia","Slovenia"
"275",270900,0.024,0.038,"CUB","CAN","Cuba","Canada"
"276",270900,34591.822,64215.1,"CYP","NLD","Cyprus","Netherlands"
"277",270900,0.154,0.002,"CZE","AUT","Czechia","Austria"
"278",270900,32.163,6.046,"CZE","BEL","Czechia","Belgium"
"279",270900,0.91,NA,"CZE","BGR","Czechia","Bulgaria"
"280",270900,0.016,0.003,"CZE","FIN","Czechia","Finland"
"281",270900,1.318,0.033,"CZE","DEU","Czechia","Germany"
"282",270900,8.399,2.125,"CZE","MDA","Czechia","Rep. of Moldova"
"283",270900,0.103,0.104,"CZE","NLD","Czechia","Netherlands"
"284",270900,10.122,0.975,"CZE","SVK","Czechia","Slovakia"
"285",270900,0.015,0.002,"CZE","TKM","Czechia","Turkmenistan"
"286",270900,0.008,0.001,"BEN","DNK","Benin","Denmark"
"287",270900,17485.446,26817.2,"DNK","BEL","Denmark","Belgium"
"288",270900,54744.155,100960.554,"DNK","FIN","Denmark","Finland"
"289",270900,12959.926,21258,"DNK","FRA","Denmark","France"
"290",270900,137147.724,189079.374,"DNK","DEU","Denmark","Germany"
"291",270900,0.913,NA,"DNK","GHA","Denmark","Ghana"
"292",270900,0.324,0.004,"DNK","ISL","Denmark","Iceland"
"293",270900,96466.519,199169.839,"DNK","NLD","Denmark","Netherlands"
"294",270900,3.399,0.629,"DNK","NOR","Denmark","Norway"
"295",270900,29750.019,51304.4,"DNK","SGP","Denmark","Singapore"
"296",270900,400269.133,627703.988,"DNK","SWE","Denmark","Sweden"
"297",270900,2.484,0.205,"DNK","UGA","Denmark","Uganda"
"298",270900,40.616,67.723,"DNK","GBR","Denmark","United Kingdom"
"299",270900,3.365,0.054,"DOM","AIA","Dominican Rep.","Anguilla"
"300",270900,513419.549,817363.492,"ECU","CAN","Ecuador","Canada"
"301",270900,551095.07,1123970.035,"ECU","CHL","Ecuador","Chile"
"302",270900,2985294.954,5678949,"ECU","CHN","Ecuador","China"
"303",270900,2.012,0.132,"ECU","COL","Ecuador","Colombia"
"304",270900,907491.256,1743501.3,"ECU","JPN","Ecuador","Japan"
"305",270900,172357.276,306853,"ECU","KOR","Ecuador","Rep. of Korea"
"306",270900,0.006,0.029,"ECU","NOR","Ecuador","Norway"
"307",270900,5306152.67,11714386.34,"ECU","PAN","Ecuador","Panama"
"308",270900,1030707.524,1958481.015,"ECU","PER","Ecuador","Peru"
"309",270900,110557.079,184649,"ECU","IND","Ecuador","India"
"310",270900,47514.454,79892.7,"ECU","SGP","Ecuador","Singapore"
"311",270900,1452973.171,3761570.852,"ECU","USA","Ecuador","USA"
"312",270900,0.278,NA,"SLV","BEL","El Salvador","Belgium"
"313",270900,778867.564,1225518.9,"GNQ","CHN","Equatorial Guinea","China"
"314",270900,91186.352,145742.6,"GNQ","FRA","Equatorial Guinea","France"
"315",270900,30126.518,50871,"GNQ","DEU","Equatorial Guinea","Germany"
